sentence,sentence_image_path,letters_folder_path,font
CHEROKEE ANYTHING ELSE LRB.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4023.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4023,C:/Windows/Fonts/seguibl.ttf
HE DIED IN SUBOTICA AND IS BURIED THERE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4024.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4024,C:/Windows/Fonts/lucon.ttf
TALK RRB P LRB P P RRB.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4025.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4025,C:/Windows/Fonts/mmrtext.ttf
THEY ARE ALL MULTIPLE UNIT TRAINS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4026.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4026,C:/Windows/Fonts/ariali.ttf
CAPITALIZATION OF THE PARAMETERS IS UNIMPORTANT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4027.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4027,C:/Windows/Fonts/couri.ttf
SKATHI OR SATURN XXVII IS A MOON OF SATURN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4028.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4028,C:/Windows/Fonts/ntailu.ttf
IPHICLIDES IS A GENUS OF BUTTERFLIES IN THE FAMILY PAPILIONIDAE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4029.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4029,C:/Windows/Fonts/mmrtext.ttf
THE TERMINOLOGY IS FURTHER CONFUSED THROUGH MISUSE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4030.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4030,C:/Windows/Fonts/malgunsl.ttf
POSTNOMINAL LETTERS ARE LETTERS AFTER A PERSONS NAME.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4031.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4031,C:/Windows/Fonts/verdanab.ttf
GRIMES IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4032.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4032,C:/Windows/Fonts/malgunsl.ttf
HERCULES GOES OUTSIDE AND HE BEATS THE GIANT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4033.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4033,C:/Windows/Fonts/ahronbd.ttf
GLENVIEW IS A CITY OF KENTUCKY IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4034.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4034,C:/Windows/Fonts/ntailu.ttf
THEY ALSO CONTAIN MESODIAMINOPIMELIC ACID IN THEIR PEPTIDOGLYCAN LAYER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4035.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4035,C:/Windows/Fonts/segoeuil.ttf
THE ORDER WAS SENNA BERGER MANSELL PIQUET PROST AND BOUTSEN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4036.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4036,C:/Windows/Fonts/consolaz.ttf
PLUTO WAS VERY ENERGETIC PLUTO WAS CREATED BY WALT DISNEY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4037.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4037,C:/Windows/Fonts/arial.ttf
SALMON IS A CITY OF IDAHO IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4038.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4038,C:/Windows/Fonts/ebrima.ttf
THE CAPITAL OF THE PROVINCE IS THE CITY OF PISA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4039.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4039,C:/Windows/Fonts/malgunsl.ttf
BOEING IS THE PRIME CONTRACTOR FOR THE OTV PROGRAM.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4040.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4040,C:/Windows/Fonts/ariali.ttf
THEY ARE BASED IN BARRIE ONTARIO CANADA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4041.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4041,C:/Windows/Fonts/malgunsl.ttf
PAINTSVILLE IS A CITY OF KENTUCKY IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4042.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4042,C:/Windows/Fonts/trebucit.ttf
ALTA IS A CITY OF IOWA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4043.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4043,C:/Windows/Fonts/malgunsl.ttf
THE DISTRICT IS PART OF THE LUSATIA REGION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4044.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4044,C:/Windows/Fonts/ahronbd.ttf
STREPTOCOCCI ARE OXIDASE AND CATALASENEGATIVE AND MANY ARE FACULTATIVE ANAEROBES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4045.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4045,C:/Windows/Fonts/malgun.ttf
GREENLEAF IS A CITY OF IDAHO IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4046.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4046,C:/Windows/Fonts/l_10646.ttf
COMDICTIONARYDILATION MWDILATION.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4047.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4047,C:/Windows/Fonts/seguisym.ttf
THIS TEMPLATE GENERATES THE APPROPRIATE COLOR FOR A TAXOBOX.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4048.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4048,C:/Windows/Fonts/ntailu.ttf
HE PLAYS FOR EINTRACHT FRANKFURT AND TURKEY NATIONAL TEAM.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4049.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4049,C:/Windows/Fonts/segoeuisl.ttf
IN BOHOL CEBUANO IS REFERRED TO AS BOHOLANO.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4050.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4050,C:/Windows/Fonts/lucon.ttf
ODONNELL REJOINED THE PRODUCTION TEAM AS A CONSULTING PRODUCER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4051.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4051,C:/Windows/Fonts/gadugi.ttf
IMPULSE TURBINES CHANGE THE VELOCITY OF A WATER JET.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4052.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4052,C:/Windows/Fonts/phagspa.ttf
GOODING IS A CITY OF IDAHO IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4053.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4053,C:/Windows/Fonts/segoeuiz.ttf
A THREEDIMENSIONAL OBJECT ROTATES AROUND A LINE CALLED AN AXIS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4054.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4054,C:/Windows/Fonts/lucon.ttf
ZERLINA AND MASETTO OPEN THE DOOR AND CATCH LEPORELLO.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4055.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4055,C:/Windows/Fonts/seguihis.ttf
HOWEVER NONE OF THESE FOLLOW HORSESHOE ORBITS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4056.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4056,C:/Windows/Fonts/arialbi.ttf
THE COUNTY TOWN IS CAMBRIDGE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4057.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4057,C:/Windows/Fonts/seguisb.ttf
AFTER THAT THEY AGREED TO COLLECT INDEPENDENTLY.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4058.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4058,C:/Windows/Fonts/ebrima.ttf
BEAVER IS A CITY OF OKLAHOMA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4059.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4059,C:/Windows/Fonts/palab.ttf
BUSTUCHIN IS A COMMUNE OF GORJ COUNTY IN ROMANIA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4060.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4060,C:/Windows/Fonts/seguisb.ttf
TITLE COMBINES THE AND PARAMETERS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4061.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4061,C:/Windows/Fonts/trebucit.ttf
EACH BOOHBAH IS A DIFFERENT COLOR.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4062.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4062,C:/Windows/Fonts/gisha.ttf
ISMAILIA IS A CITY IN EGYPT ON THE SUEZ CANAL.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4063.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4063,C:/Windows/Fonts/seguihis.ttf
THIS CATEGORY IS FOR DOMESTICATED CATTLE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4064.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4064,C:/Windows/Fonts/verdanaz.ttf
THIS IS ALSO TRUE FOR CAECILIANS AND AQUATIC MAMMALS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4065.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4065,C:/Windows/Fonts/ariali.ttf
HEKTOR IS A DTYPE ASTEROID DARK AND REDDISH IN COLOR.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4066.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4066,C:/Windows/Fonts/lucon.ttf
MALES DIE WITHIN A FEW MONTHS OF MATING.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4067.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4067,C:/Windows/Fonts/seguiemj.ttf
DRYMEN IS A VILLAGE IN STIRLING DISTRICT IN CENTRAL SCOTLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4068.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4068,C:/Windows/Fonts/lvnmbd.ttf
ARGYLE IS A VILLAGE IN LAFAYETTE COUNTY WISCONSIN UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4069.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4069,C:/Windows/Fonts/l_10646.ttf
MOST YAOI FANS ARE FEMALE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4070.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4070,C:/Windows/Fonts/consolai.ttf
IT IS DIVIDED UP ACCORDING TO THE QUANTITY BEING MEASURED.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4071.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4071,C:/Windows/Fonts/gadugi.ttf
IN NEGATIVE FEEDBACK A HORMONE CAUSES AN EFFECT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4072.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4072,C:/Windows/Fonts/consolai.ttf
SHE LOVES BEING IN SIGNING TIME.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4073.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4073,C:/Windows/Fonts/segoeuiz.ttf
SHIDLER IS A CITY OF OKLAHOMA IN THE UNITED STATES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4074.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4074,C:/Windows/Fonts/l_10646.ttf
ARTHUR WHARTON IS A FORMER FOOTBALL PLAYER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4075.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4075,C:/Windows/Fonts/malgun.ttf
THERE WERE THUS EIGHTEEN PROVINCES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4076.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4076,C:/Windows/Fonts/phagspa.ttf
SEE ALSO PHILOSOPHY BY FIELD.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4077.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4077,C:/Windows/Fonts/segoeui.ttf
THE COMPANY OFFERS MANY QUALIFICATIONS INCLUDING A LEVELS AND GCSES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4078.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4078,C:/Windows/Fonts/segoeuiz.ttf
THE POACHING MENACE WAS DRAMATICALLY REDUCED.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4079.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4079,C:/Windows/Fonts/l_10646.ttf
SAINTPIERREMONT AISNE IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4080.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4080,C:/Windows/Fonts/gadugi.ttf
PLANTATION AGRICULTURE GREW RAPIDLY WITH THE INCREASE IN INTERNATIONAL TRADE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4081.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4081,C:/Windows/Fonts/seguisym.ttf
BBC SCOTLAND IS A PART OF THE BBC IN SCOTLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4082.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4082,C:/Windows/Fonts/malgunsl.ttf
ADAM MCKAY IS AN AMERICAN WRITER DIRECTOR ACTOR AND COMEDIAN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4083.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4083,C:/Windows/Fonts/couri.ttf
THIS ACCIDENT CRACKED A VERTEBRA AND TWISTED HIS PELVIS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4084.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4084,C:/Windows/Fonts/seguisb.ttf
HIS FATHER DR MILES HENRY DAVIS WAS A DENTIST.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4085.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4085,C:/Windows/Fonts/consolaz.ttf
THE REVERSE TEMPLATE IS FIPSSTATEABBR.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4086.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4086,C:/Windows/Fonts/l_10646.ttf
TRANG WAS THE FIRST CITY WHERE RUBBER TREES WERE PLANTED.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4087.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4087,C:/Windows/Fonts/ntailu.ttf
THEY PREFER A HUMID ENVIRONMENT.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4088.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4088,C:/Windows/Fonts/segoeui.ttf
AT BIRTH ALL BONE MARROW IS RED.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4089.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4089,C:/Windows/Fonts/verdanaz.ttf
HE IS THE CONDUCTOR OF THE SAN FRANCISCO SYMPHONY ORCHESTRA.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4090.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4090,C:/Windows/Fonts/lucon.ttf
JHELUM DISTRICT IS IN THE PUNJAB PROVINCE OF PAKISTAN.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4091.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4091,C:/Windows/Fonts/segoeuiz.ttf
SHIELDS HOLDS A BLACK BELT IN BRAZILIAN JIUJITSU.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4092.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4092,C:/Windows/Fonts/malgun.ttf
TO THE EAST IS POLAND.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4093.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4093,C:/Windows/Fonts/arialbi.ttf
INSIDE THE CAVE IT IS COOLER.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4094.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4094,C:/Windows/Fonts/taile.ttf
MALAYALAM IS A LANGUAGE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4095.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4095,C:/Windows/Fonts/segoeui.ttf
THE RESTAURANT IS RUN BY A CRAB EUGENE H KRABS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4096.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4096,C:/Windows/Fonts/seguisb.ttf
THE ORDER INCLUDES MEMBERS OF THREE CLASSES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4097.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4097,C:/Windows/Fonts/lucon.ttf
THIS DOES NOT TELL US WHO HE WAS.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4098.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4098,C:/Windows/Fonts/lucon.ttf
IT IS PART OF THE DORSET COUNCIL.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4099.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4099,C:/Windows/Fonts/verdanaz.ttf
CORMOZ IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4100.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4100,C:/Windows/Fonts/consolaz.ttf
CLICK MSGBOX LRB HELLO WORLD RRB END SUB.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4101.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4101,C:/Windows/Fonts/ntailu.ttf
THEY ARE LIVING LANGUAGES.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4102.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4102,C:/Windows/Fonts/segoeui.ttf
VERSONNEX IS A COMMUNE.,Stage_1_Segmentation_Module/data/senteces_data/sentences_images//sentence_4103.png,Stage_1_Segmentation_Module/data/senteces_data/letters_images/sentence_4103,C:/Windows/Fonts/seguihis.ttf
